collection-date,vpn-id,customer-name,customer-abbr,vpn-type,topology,running-no,label-mode,huawei-label-mode,multicast,secondary-running-no,cisco-domain-topology,huawei-domain-topology
26/03/2021 15:53:00,IPR5615_FPHC,FG Bukidnon Power Corporation,FBPC01,enterprise,full-mesh,5615,,per-instance,,,,
26/03/2021 15:53:00,IPR5625_KATSU,"IPPUDO PHILIPPINES, INC.",IPI176,enterprise,full-mesh,5625,,per-instance,,,,
26/03/2021 15:53:00,IPR5627_BASF,"BASF AGRICULTURAL RESEARCH FOUNDATION, INC.",BARFI01,enterprise,full-mesh,5627,,,,,,
26/03/2021 15:53:00,IPR5642_AUBC2,ASIAUNITEDBANKCORP.,AUBC01,enterprise,full-mesh,5642,,per-instance,,,,
26/03/2021 15:53:00,IPR5661_SILVER,SILVER FINANCE INC.,SFI12,enterprise,full-mesh,5661,,,,,,
26/03/2021 15:53:00,IPR5686_EMSCAI,"EmsComponentsAssembly,Inc.",ECAI01,enterprise,full-mesh,5686,,,,,,
26/03/2021 15:53:00,IPR5727_IONE,DEPARTMENT OF SOCIAL WELFARE AND DEVELOPMENT,DSWAD01,enterprise,full-mesh,5727,,per-instance,,,,
26/03/2021 15:53:00,IPR6020_ODFJELL,"ODFJELL SHIP MANAGEMENT (PHILIPPINES), INC.",OSMPI03,enterprise,full-mesh,6020,,,,,,
26/03/2021 15:53:00,IPR6026_ASALUS2,ASALUS CORPORATION,PC05,enterprise,full-mesh,6026,,per-instance,,,,
26/03/2021 15:53:00,IPR6027_MKTDEV,MAKATI DEVELOPMENT CORPORATION,MDC02,enterprise,full-mesh,6027,,,,,,
26/03/2021 15:53:00,IPR6044_KPMG,"IPCONVERGEDATASERVICES,INC.",ICDSI01,enterprise,full-mesh,6044,,per-instance,,,,
26/03/2021 15:53:00,IPR6060_LOFALC,LEAGUE ONE FINANCE AND LEASING CORPORATION,LOFLC01,enterprise,full-mesh,6060,,,,,,
26/03/2021 15:53:00,IPR6093_BENBY,BENBY ENTERPRISES INCORPORATED,BEI08,enterprise,full-mesh,6093,,per-instance,,,,
26/03/2021 15:53:00,IPR6097_PCHC,LAND BANK OF THE PHILIPPINES,LBP01,enterprise,full-mesh,6097,,,,,,
26/03/2021 15:53:00,IPR6102_GSMINC,"GINEBRA SAN MIGUEL, INC.",GSMI01,enterprise,full-mesh,6102,,,,,,
26/03/2021 15:53:00,IPR6104_IXSFRL,IXSFORALL INC.,II320,enterprise,full-mesh,6104,per-ce,,,,,
26/03/2021 15:53:00,IPR6111_BIRMO,Bureau of Internal Revenue - Main Office,BIR-M01,enterprise,full-mesh,6111,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR6139_HYUNDAI,"HYUNDAI (CEBU), INC.",HCI26,enterprise,full-mesh,6139,,per-instance,,,,
26/03/2021 15:53:00,IPR6161_VOYAGER,"PAYMAYA PHILIPPINES, INC.",SI142,enterprise,full-mesh,6161,per-ce,,,,,
26/03/2021 15:53:00,IPR6166_HDMF,HOME DEVELOPMENT MUTUAL FUND-CORPORATE HEADQUARTERS,HDMFH01,enterprise,full-mesh,6166,,,,,,
26/03/2021 15:53:00,IPR6170_PEPSI,PEPSI COLA PRODUCTS PHILIPPINES INC.,PCPPI01,enterprise,full-mesh,6170,,,,,,
26/03/2021 15:53:00,IPR6177_PSMBFI,PUBLIC SAFETY MUTUAL BENEFIT FUND (PSMBFI) INC.,PSMBF01,enterprise,full-mesh,6177,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR6190_IPTSNCR,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY,COI&C01,enterprise,full-mesh,6190,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR6196_ARMY,ARMY NAVY BURGER INC.,ANBI02,enterprise,full-mesh,6196,,,,,,
26/03/2021 15:53:00,IPR6199_CAGPWER,CAGAYAN ELECTRIC POWER AND LIGHT COMPANY INC,CEPLC01,enterprise,full-mesh,6199,,per-instance,,,,
26/03/2021 15:53:00,IPR6207_BTANK,BESTANKMANUFACTURINGCORP,BMC23,enterprise,full-mesh,6207,,per-instance,,,,
26/03/2021 15:53:00,IPR6208_IPTSCEB,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY,COI&C01,enterprise,full-mesh,6208,,per-instance,,,,
26/03/2021 15:53:00,IPR6215_IPTMILO,DEPARTMENTOFSCIENCEANDTECHNOLOGY,DS&T01,enterprise,full-mesh,6215,,per-instance,,,,
26/03/2021 15:53:00,IPR6228_PRMLI,"COSCO CAPITAL, INC.",CCI318,enterprise,full-mesh,6228,,per-instance,,,,
26/03/2021 15:53:00,IPR6229_PLMRCI,POLYMERCHEMICALSINCORPORATED,PCI95,enterprise,full-mesh,6229,,per-instance,,,,
26/03/2021 15:53:00,IPR6231_ERAWAN,"ERAWAN PHILIPPINES (ERMITA), INC.",EPEI03,enterprise,full-mesh,6231,,,,,,
26/03/2021 15:53:00,IPR6235_ILAW,ILAW ATBP. CORPORATION,IAC14,enterprise,full-mesh,6235,,per-instance,,,,
26/03/2021 15:53:00,IPR7019_LIMSUN,United Limsun International Trading Corporation,ULITC02,enterprise,full-mesh,7019,,per-instance,,,,
26/03/2021 15:53:00,IPR7032_DIAFSSI,"DIAMOND FLEET SOLUTIONS SERVICES, INC.",DFSSI01,enterprise,full-mesh,7032,,,,,,
26/03/2021 15:53:00,IPR7040_SALEM,SALEM OCEANIC INDUSTRIAL CORPORATION,SOIC01,enterprise,full-mesh,7040,,per-instance,,,,
26/03/2021 15:53:00,IPR7060_GRNCRSS,"GREEN CROSS, INCORPORATED",GCI02,enterprise,full-mesh,7060,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7066_LIFELNE,LIFELINE ARROWS,LA01,enterprise,full-mesh,7066,,,,,,
26/03/2021 15:53:00,IPR7070_STARLND,"STARLAND INTERNATIONAL SCHOOL, INC.",SAI14,enterprise,full-mesh,7070,,,,,,
26/03/2021 15:53:00,IPR7077_STJUDE,ST. JUDE COLLEGE - MANILA,SJC-M01,enterprise,full-mesh,7077,,,,,,
26/03/2021 15:53:00,IPR7096_ALYEINC,ALYSONS CHEMICAL ENTERPRISES INCORPORATED,ACEI05,enterprise,full-mesh,7096,,,,,,
26/03/2021 15:53:00,IPR7114_PAREF,"Paref Southridge School, Inc.",PSSI06,enterprise,full-mesh,7114,,,,,,
26/03/2021 15:53:00,IPR7125_FDSPHER,"FOODSPHERE, INC.",FI20,enterprise,full-mesh,7125,,,,,,
26/03/2021 15:53:00,IPR7212_AIGSERV,"AIG SHARED SERVICES - BUSINESS PROCESSING, INC.",ABPSI01,enterprise,full-mesh,7212,per-ce,,,,,
26/03/2021 15:53:00,IPR7213_CJMSTRA,CJM STRATEGIC MANAGEMENT SOLUTIONS INC.,CSMSI04,enterprise,full-mesh,7213,,per-instance,,,,
26/03/2021 15:53:00,IPR7215_USTIC,United Steel Technology International Corporation,USTIC01,enterprise,full-mesh,7215,,per-instance,,,,
26/03/2021 15:53:00,IPR7229_FIESTA,FIESTA DABAW NATIVE RESTAURANT,121829681,enterprise,full-mesh,7229,,,,,,
26/03/2021 15:53:00,IPR7246_CHAIN,CHAINGLASSENTERPRISESINCORPORATED,CGEI01,enterprise,full-mesh,7246,,per-instance,,,,
26/03/2021 15:53:00,IPR7259_GENEONE,GENERATION ONE RESOURCE SERVICE AND MULTIPURPOSE COOPERATIVE,GORSM06,enterprise,full-mesh,7259,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7268_GATMOTO,MG GATEWAY SOUTH CORP.,MGSC17,enterprise,full-mesh,7268,,,,,,
26/03/2021 15:53:00,IPR7274_MANBROC,MANILA BROADCASTING COMPANY,MBC01,enterprise,full-mesh,7274,,per-instance,,,,
26/03/2021 15:53:00,IPR7286_INENGBQ,INENG'S SPECIAL BBQ FOODS INC.,ISSBF01,enterprise,full-mesh,7286,,per-instance,,,,
26/03/2021 15:53:00,IPR7290_PAMANA,SAVIOUR MEDICAL AND DENTAL COOPERATIVE,PMC193,enterprise,full-mesh,7290,per-ce,,,,,
26/03/2021 15:53:00,IPR7298_COFDSIN,"COMMONWEALTH FOODS, INC.",CFI01,enterprise,full-mesh,7298,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7303_IPTMCDO,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY,COI&C01,enterprise,full-mesh,7303,,per-instance,,,,
26/03/2021 15:53:00,IPR7312_BYNDSPI,"BEYONDSIGHT PHILIPPINES, INC.",BPI431,enterprise,full-mesh,7312,,per-instance,,,,
26/03/2021 15:53:00,IPR7318_LEELENG,LEELENG REALTY INC.,LRI135,enterprise,full-mesh,7318,,,,,,
26/03/2021 15:53:00,IPR7320_TELKHA,TELKHA HOLDINGS INC.,THI37,enterprise,full-mesh,7320,,,,,,
26/03/2021 15:53:00,IPR7329_ASOLCI,A.S. ONLINE CONSULTING INC.,AOCI02,enterprise,full-mesh,7329,,per-instance,,,,
26/03/2021 15:53:00,IPR7333_DENR,DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES-ENVIROMENTAL MANAGEMENT BUREAU R,DENRM04,enterprise,full-mesh,7333,,per-instance,,,,
26/03/2021 15:53:00,IPR7337_MAXGINC,"MAX'S GROUP, INC.",MGI85,enterprise,full-mesh,7337,,,,,,
26/03/2021 15:53:00,IPR7341_JETTPET,JETTI_PETROLEUMINC.,JI31,enterprise,full-mesh,7341,,per-instance,,,,
26/03/2021 15:53:00,IPR7356_FAITH,FAITH IN GOD RPM PROFESSIONAL AND TECHNICAL SERVICES CORPORATION,FGRP&03,enterprise,full-mesh,7356,,,,,,
26/03/2021 15:53:00,IPR7369_FACALOG,FAST CARGO LOGISTICS CORPORATION - CEBU,FCLC-01,enterprise,full-mesh,7369,,per-instance,,,,
26/03/2021 15:53:00,IPR7370_BORALPH,BORAL PHILIPPINES,BP06,enterprise,full-mesh,7370,,per-instance,,,,
26/03/2021 15:53:00,IPR7374_PGRIZAL,PROVINCIAL GOVERNMENT OF RIZAL,RPG01,enterprise,full-mesh,7374,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7384_ATDEDVO,ATENEO DE DAVAO UNIVERSITY,ADDU01,enterprise,full-mesh,7384,,,,,,
26/03/2021 15:53:00,IPR7386_FRUITAS,FRUITASGROUP INCORPORATED,FI976,enterprise,full-mesh,7386,,,,,,
26/03/2021 15:53:00,IPR7394_PRMWTRI,PRIMEWATER INFRASTRUCTURE CORP.,PIC396,enterprise,full-mesh,7394,,per-instance,,,,
26/03/2021 15:53:00,IPR7397_SINOCRG,SINO CARGOWORKS AGENCIES INCORPORATED,SCAI03,enterprise,full-mesh,7397,,per-instance,,,,
26/03/2021 15:53:00,IPR7399_QUEEN,"QUEENCITYDEVELOPMENTBANK,INC.",QCDB01,enterprise,full-mesh,7399,,per-instance,,,,
26/03/2021 15:53:00,IPR7400_PNB,PNB SAVINGS BANK,ASB04,enterprise,full-mesh,7400,,,,,,
26/03/2021 15:53:00,IPR7402_MNDLYNG,CITY GOVERNMENT OF MANDALUYONG,MCH01,enterprise,full-mesh,7402,,,,,,
26/03/2021 15:53:00,IPR7415_DECAPI,DECATHLON PHILIPPINES INC.,DPI237,enterprise,full-mesh,7415,,,,,,
26/03/2021 15:53:00,IPR7419_SEC,SECURITIES AND EXCHANGE COMMISSION,SAEC01,enterprise,full-mesh,7419,,per-instance,,,,
26/03/2021 15:53:00,IPR7420_CGDDS,"CITY GOVERNMENT OF DAVAO, DAVAO DEL SUR",CGOD01,enterprise,full-mesh,7420,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7439_HERTAGE,"HERITAGE MULTI-OFFICE PRODUCTS, INC.",HMPI06,enterprise,full-mesh,7439,,,,,,
26/03/2021 15:53:00,IPR7441_BNKSENT,BANGKO SENTRAL NG PILIPINAS,BSNP01,enterprise,full-mesh,7441,,per-instance,,,,
26/03/2021 15:53:00,IPR7456_DENRM,DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES-ENVIROMENTAL MANAGEMENT BUREAU R,DENRM04,enterprise,full-mesh,7456,,per-instance,,,,
26/03/2021 15:53:00,IPR7476_RBCPI,"PLANBANK (RURAL BANK OF CANLUBANG PLANTERS, INC)",PRBCP02,enterprise,full-mesh,7476,per-ce,,,,,
26/03/2021 15:53:00,IPR7479_EPTARPI,"EPTA REFRIGERATION PHILIPPINES, INC.",ERPI08,enterprise,full-mesh,7479,,,,,,
26/03/2021 15:53:00,IPR7480_FERRO,FERROTECH STEEL CORPORATION,FSC03,enterprise,full-mesh,7480,,,,,,
26/03/2021 15:53:00,IPR7481_BUOFTT,BUREAU OF THE TREASURY,BT02,enterprise,full-mesh,7481,,,,,,
26/03/2021 15:53:00,IPR7500_DNDOOCD,DEPARTMENT OF NATIONAL DEFENSE-OFFICE OF CIVIL DEFENSE,DND-O01,enterprise,full-mesh,7500,per-ce,,,,,
26/03/2021 15:53:00,IPR7523_SMARTMA,SmartmaticTimCorporation,STC39,enterprise,full-mesh,7523,,per-instance,,,,
26/03/2021 15:53:00,IPR7524_CHIRABC,China Road and Bridge Corporation,CRBC01,enterprise,full-mesh,7524,,,,,,
26/03/2021 15:53:00,IPR7526_NAPOCOR,PLDT - Public Sector,P-PS01,enterprise,full-mesh,7526,,per-instance,,,,
26/03/2021 15:53:00,IPR7528_NMEATIS,NATIONAL MEAT INSPECTION SERVICE,NMIC02,enterprise,full-mesh,7528,per-ce,,,,,
26/03/2021 15:53:00,IPR7547_DEUSINT,DEUS INTERNATIONAL GLOBAL LOGISTICS INC.,DIGLI04,enterprise,full-mesh,7547,,per-instance,,,,
26/03/2021 15:53:00,IPR7554_MSCORP,METRO STONERICH CORPORATION,MSC20,enterprise,full-mesh,7554,,,,,,
26/03/2021 15:53:00,IPR7556_FISHFOODS,"FISHER RETAIL, INC.",FC2607,enterprise,full-mesh,7556,,per-instance,,,,
26/03/2021 15:53:00,IPR7559_NCBINC,NEW CITY BUILDERS INCORPORATED,NCBI02,enterprise,full-mesh,7559,,,,,,
26/03/2021 15:53:00,IPR7566_JRSBC,JRS BUSINESS CORPORATION,JBC02,enterprise,full-mesh,7566,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7581_CHOPCHOP,CHOP CHOP YUM YUM INC.,CCYYI01,enterprise,full-mesh,7581,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7582_KAMCORP,KAREILA MANAGEMENT CORPORATION,KMC12,enterprise,full-mesh,20039,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7590_BEEP88,BEEP88 TECHNOLOGICAL VENTURES INC.,BTVI02,enterprise,full-mesh,7590,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7596_PHILSEV,PHILIPPINE SEVEN CORPORATION,PSC02,enterprise,full-mesh,7596,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7613_LNCINC,LEONISNAVIGATIONCOMPANYINCORPORATED,LNCI01,enterprise,full-mesh,7613,,per-instance,,,,
26/03/2021 15:53:00,IPR7616_CDOWTER,Cagayan De Oro City Water District,CDOCW01,enterprise,full-mesh,7616,,per-instance,,,,
26/03/2021 15:53:00,IPR7621_BMPIINC,BREAKTHROUGHANDMILESTONESPRODUCTIONSINTERNATIONAL(BMPI)INC.,BMPII01,enterprise,full-mesh,7621,,per-instance,,,,
26/03/2021 15:53:00,IPR7623_STCPHIL,STCVIGOURPACKAGINGPHILIPPINESINC.,SVPPI02,enterprise,full-mesh,7623,,per-instance,,,,
26/03/2021 15:53:00,IPR7624_PUBSEC,PLDT - Public Sector,P-PS01,enterprise,full-mesh,7624,,per-instance,,,,
26/03/2021 15:53:00,IPR7628_GSICO,PLDT US LTD.,PUL01,enterprise,full-mesh,7628,,per-instance,,,,
26/03/2021 15:53:00,IPR7632_LANDTRANS,LAND TRANSPORTATION OFFICE,LTO01,enterprise,full-mesh,7632,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7633_PRUGAI,PRUDENTIAL GUARANTEE AND ASSURANCE INCORPORATED,PGAAI01,enterprise,full-mesh,7633,,,,,,
26/03/2021 15:53:00,IPR7639_JABEZ,JABEZ MANAGEMENT SOLUTIONS INC.,JMSI54,enterprise,full-mesh,7639,,,,,,
26/03/2021 15:53:00,IPR7651_HASFTTS,HASTY FEET TRAVELNATION TOUR SERVICES CORPORATION,HFTTS01,enterprise,full-mesh,7651,,per-instance,,,,
26/03/2021 15:53:00,IPR7654_ULTICON,"Ulticon Builders, Inc.",UBI06,enterprise,full-mesh,7654,,,,,,
26/03/2021 15:53:00,IPR7655_HTTTPI,"HT & T TRAVEL PHILIPPINES, INC.",H&TTP01,enterprise,full-mesh,7655,,,,,,
26/03/2021 15:53:00,IPR7659_PENONGS,PENONG'S FRANCHISE CORPORATION,PFC148,enterprise,full-mesh,7659,,,,,,
26/03/2021 15:53:00,IPR7664_TOYVAL,"TOYOTA VALENZUELA, INC.",TVI60,enterprise,full-mesh,7664,,per-instance,,,,
26/03/2021 15:53:00,IPR7666_WEBCAST,WEBCAST TECHNOLOGIES INC.,WTI02,enterprise,full-mesh,7666,,,,,,
26/03/2021 15:53:00,IPR7674_SEQUINC,SERVEQUEST INC,SI93,enterprise,full-mesh,7674,per-ce,,,,,
26/03/2021 15:53:00,IPR7687_MGMMOTOR,MGM MOTOR TRADING INC.,MMTI02,enterprise,full-mesh,7687,,,,,,
26/03/2021 15:53:00,IPR7691_PAEATFO,PA EATOGETHER FOOD VENTURES INC.,PEFVI01,enterprise,full-mesh,7691,,,,,,
26/03/2021 15:53:00,IPR7695_ONEFOOD,"ONE FOOD GROUP MANAGEMENT SERVICES, INC.",OFGMS01,enterprise,full-mesh,7695,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7696_INSPIRO,"INSPIRO RELIA, INC.",EVI02,enterprise,full-mesh,7696,,per-instance,,,,
26/03/2021 15:53:00,IPR7700_CORTECH,"Filinvest Land, Inc.",FLI04,enterprise,full-mesh,7700,,,,,,
26/03/2021 15:53:00,IPR7703_INTPHAR,"INTERNATIONAL PHARMACEUTICALS, INC.",IPI07,enterprise,full-mesh,7703,,per-instance,,,,
26/03/2021 15:53:00,IPR7704_LFPHINC,"LF (PHILIPPINES), INC.",IMPI04,enterprise,full-mesh,7704,,per-instance,,,,
26/03/2021 15:53:00,IPR7706_PNPCOMS,PHILIPPINE NATIONAL POLICE-COMMUNICATIONS AND ELECTRONICS SERVICE,PNPC01,enterprise,full-mesh,7706,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7715_DCTECH,"DC TECH MICRO SERVICES, INC.",DTMSI01,enterprise,full-mesh,7715,,,,,,
26/03/2021 15:53:00,IPR7718_POMACCI,POWER MAC CENTER INCORPORATED,PMCI05,enterprise,full-mesh,7718,,,,,,
26/03/2021 15:53:00,IPR7721_FASTLCO,FASTCARGO LOGISTICS CORPORATION,FCL01,enterprise,full-mesh,7721,per-ce,,,,,
26/03/2021 15:53:00,IPR7723_RUDLINC,"RUDOLF LIETZ, INC.",RLI02,enterprise,full-mesh,7732,,,,,,
26/03/2021 15:53:00,IPR7740_RICOH,"Ricoh (Philippines), Inc.",RPI25,enterprise,full-mesh,7740,,per-instance,,,,
26/03/2021 15:53:00,IPR7742_BELMONT,"Cebu Belmont, Inc.",CBI02,enterprise,full-mesh,7742,,per-instance,,,,
26/03/2021 15:53:00,IPR7753_SMA2ILO,DEPARTMENTOFSCIENCEANDTECHNOLOGY,DS&T01,enterprise,full-mesh,7753,,per-instance,,,,
26/03/2021 15:53:00,IPR7755_FREESTYL,"FREESTYLE FOOT CARE, INC.",FFCI27,enterprise,full-mesh,7755,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7767_JOHNMED,"ST. JOHN BIOMEDICS, INC.",SJBI06,enterprise,full-mesh,7767,,,,,,
26/03/2021 15:53:00,IPR7769_MALLERC,MALLERS INVESTMENTS CORPORATION,MIC966,enterprise,full-mesh,7769,,per-instance,,,,
26/03/2021 15:53:00,IPR7772_REDACHE,REDACHEM INGREDIENTS PHILIPPINES INC.,RIPI27,enterprise,full-mesh,7772,,,,,,
26/03/2021 15:53:00,IPR7783_DICTMDS,MICRODATA SYSTEMS (MDS) INC. FAO DICT,MSMIF01,enterprise,full-mesh,7783,per-ce,per-instance,,,,
26/03/2021 15:53:00,IPR7795_CARNICK,Carrascal Nickel Corporation,CNC04,enterprise,full-mesh,7795,,,,,,
26/03/2021 15:53:00,IPR7796_HMRPHIL,HMR PHILIPPINES INC.,HPI06,enterprise,full-mesh,7796,,,,,,
